date,doy,solarhour,air_temp,dew_temp,svp,vp,rh,vpd,vpd0,svp_slope,solarinc,solarhgt,solarazi,solarcon,etrad,totrad,drrad,dfrad,netrad,wind,kdr,kdf,clump,gap,lsl,lsh,par_outdr,par_outdf,par_indrscatter,par_indr,par_inscatter,par_indf,par_abssunlit,par_absshaded,co2_ambient,co2_internal,assimcoef_mmco2,assimcoef_mmo2,assimcoef_specificity,assimcoef_vcmax,assimcoef_co2_pt,leafassim_vc,leafassim_vqsl,leafassim_vqsh,leafassim_vs,leafassim_sunlit,leafassim_shaded,canopyassim,A_total,A_crop,A_soil,A_net,A_g,ustar,utreehgt,canopy_temp,stresses_water,stresses_vpd,stresses_par,R_rsa,R_raa,R_rca,R_rst,R_rcs,R_rss,et_total,et_crop,et_soil,h_total,h_crop,h_soil
1987-04-01,91,11.0,30.860890548830465,23.0,44.564759098721254,28.090974086857273,63.03405348748608,16.47378501186398,19.804386385004342,2.539605833889637,0.26295853711956174,1.3078377896753348,1.1525351284332999,1377.9869893769887,1330.6189174492715,653.7850122344734,252.75793752022156,401.0270747142518,523.53846466286,3.199871964345522,0.5177992629243989,1.110308504461555,0.5157908046005825,0.973952,0.07733419537251206,0.0008098046274879478,575.024307858504,912.3365949749228,482.83376219496887,481.7710834207289,0.5313393871199708,765.0892044661507,772.1244657061874,643.1212568367473,348.87104433468335,208.4323599401905,557.8440402543737,204610.22323081008,1855.39846002297,157.2753189251434,56.59161752171557,17.83726757379126,15.616654250694921,13.007491350641407,78.6376594625717,17.83726757379126,17.83726757379126,1.3938754372863442,348.86283629264574,19.684084025755038,329.1787522668907,523.53846466286,174.67562837021427,0.3433975878942711,3.079886431624368,32.08230135885891,1.0,0.7016748483281916,0.9983698697886342,3.335282392918034,7.6250184923164,207.47204328822343,114.19908172695281,1461.3928353674344,444.31431132538,110.27095715906532,21.264128061071293,89.00682909799401,238.59187913358042,-1.580044035316257,240.17192316889668
1987-04-01,91,12.0,32.148931409514205,23.0,47.94208897723379,28.090974086857273,58.59355461168329,19.851114890376515,23.606998221905783,2.7060115981052975,0.028469147529092232,1.5423271792658044,0.0,1377.9869893769887,1377.428603128253,741.6190216676562,339.2225960517221,402.39642561593405,597.3768380870289,3.4361801954842814,0.5002026915396804,1.110308504461555,0.5235549099116104,0.973952,0.077349832646255,0.0007941673537450039,771.7314060176678,915.4518682762499,648.1595868426012,646.7607442060086,0.6994213182963449,767.7016854133525,815.2241045437446,645.456929654585,348.87104433468335,182.44258999246247,657.0597511385773,214786.26691457853,1752.6265991206503,178.3598541024837,59.91008013497108,14.747676438604389,14.157715283493683,11.209427428451697,89.17992705124185,14.747676438604389,14.747676438604389,1.1524424276183014,398.02437946247164,22.31141017694759,375.712969285524,597.3768380870289,199.3524586245573,0.3687572514923142,3.307333817918238,33.67994371457784,1.0,0.5902240161422792,1.0,3.1059129658855182,7.100641268244289,200.21099297052285,135.54175670939696,1734.5126524032166,444.31431132538,128.16935026238218,22.5443641246768,105.62498613770533,269.85502920008946,-0.2329539477292148,270.0879831478187
1987-04-01,91,13.0,32.815591083762875,23.0,49.77582235072351,28.090974086857273,56.43497738505763,21.684848263866236,25.353962483241624,2.795662688015641,0.26295853711956174,1.3078377896753348,5.130650178746286,1377.9869893769887,1330.6189174492715,746.8620805300075,366.9713104538874,379.8907700761201,601.4029121142609,3.5584877815259364,0.5177992629243989,1.110308504461555,0.5157908046005825,0.973952,0.07733419537251206,0.0008098046274879478,834.8597312825938,864.2515019231731,701.0111737040615,699.4683037700831,0.7714349669892044,724.7648485296718,796.7461851524795,609.4504781371952,348.87104433468335,171.4155234864466,702.4973474896887,219087.1843439612,1712.3020339475415,187.37067169117867,61.32095735349503,13.332166219509965,12.779185368035636,9.77510878356156,93.68533584558934,13.332166219509965,13.332166219509965,1.0418287970573867,400.74825411337457,22.611644137769655,378.1366099756049,601.4029121142609,200.65465800088631,0.3818828172949027,3.4250552389412405,34.33255172676118,1.0,0.5374217661256891,1.0,2.999160676532416,6.856587516711017,196.74021665515153,148.85887591923483,1904.9303327092905,444.31431132538,135.1968203116236,22.45118469513148,112.74563561649207,265.551433801751,0.16045944263817552,265.3909743591128
1987-04-01,91,14.0,32.815591083762875,23.0,49.77582235072351,28.090974086857273,56.43497738505763,21.684848263866236,24.75825210110928,2.795662688015641,0.5235869840025813,1.0472093427923153,4.9171431178141205,1377.9869893769887,1193.3798631346865,669.8312760741034,329.122159997032,340.70911607707137,535.9267283267424,3.5584877815259364,0.5773463387246157,1.110308504461555,0.49596887478945423,0.973952,0.0772762015595791,0.000867798440420911,748.7529139932477,775.1132390753373,628.1484861175717,626.6663503055767,0.7410679059975109,650.0131362938823,726.7314321354914,546.6335315278991,348.87104433468335,177.9507843363465,675.3205578735343,216539.1550304614,1735.9816225101943,182.0300230047389,60.484511263530614,14.177438891075445,12.234378250151874,9.202466128755226,91.01501150236945,14.177438891075445,14.177438891075445,1.1078817847041997,357.25449288414285,20.645129092693818,336.609363791449,535.9267283267424,178.67223544259954,0.3818828172949027,3.4250552389412405,33.947485535640055,1.0,0.5374217661256891,1.0,2.999160676532416,6.856587516711017,196.74021665515153,148.85887591923483,1904.9303327092905,444.31431132538,130.70773255764803,21.51527499104532,109.1924575666027,226.54676032649485,-0.8701458983514988,227.41690622484634
1987-04-01,91,15.0,32.148931409514205,23.0,47.94208897723379,28.090974086857273,58.59355461168329,19.851114890376515,21.94276204570397,2.7060115981052975,0.7846999294594378,0.7860963973354588,4.847852056256416,1377.9869893769887,975.0640549377764,524.9826007997606,240.13132824563098,284.8512725541296,413.2358803493176,3.4361801954842814,0.7066135718975532,1.110308504461555,0.48016843711593654,0.973952,0.07711714983888329,0.001026850161116713,546.2987717588105,648.0366450606448,457.1784173965689,455.90050425320794,0.6389565716804668,543.4461841881833,612.7302567982539,457.0315182382856,348.87104433468335,198.32588811520677,595.1469936654137,208575.13070481352,1814.0587265420027,165.42867349987165,57.88125735055625,16.682565796447587,11.737403323374306,8.754852892507177,82.71433674993582,16.682565796447587,16.682565796447587,1.3036424215976004,275.7564356700995,16.96601934152154,258.790416328578,413.2358803493176,137.47944467921812,0.3687572514923142,3.307333817918238,32.71404607193544,1.0,0.5902240161422792,0.952393661078816,3.1059129658855182,7.100641268244289,200.21099297052285,142.3169454486532,1821.2139825022166,444.31431132538,114.89309259474501,19.224521847021943,95.6685707477231,160.86334307535452,-2.258502505500401,163.1218455808549
1987-04-01,91,16.0,30.860890548830465,23.0,44.564759098721254,28.090974086857273,63.03405348748608,16.47378501186398,17.4021843995135,2.539605833889637,1.045893308678619,0.5249030181162775,4.813446471802135,1377.9869893769887,690.5493544032292,339.29385205380174,131.17341733684992,208.12043471695182,256.2209785092892,3.199871964345522,0.9977469246697371,1.110308504461555,0.5047163226577065,0.973952,0.0766264222998949,0.001517577700105105,298.4195244413336,473.47398898106536,247.8213596175841,246.79392929414075,0.5137151617216773,397.05722598455606,460.19298714707105,333.9595905628733,348.87104433468335,226.41385838635904,495.3226253441449,197524.21660842042,1933.7850309950813,143.00374153065786,54.29765890057046,19.71672799001689,10.128718546707418,7.350356900819016,71.50187076532893,10.128718546707418,7.350356900819016,0.787282202437277,171.53143842893903,12.522178363124768,159.00926006581426,256.2209785092892,84.68954008035018,0.3433975878942711,3.079886431624368,30.922148037722092,1.0,0.7016748483281916,0.8187468450960934,3.335282392918034,7.6250184923164,207.47204328822343,139.25296083472318,1782.0045151863633,444.31431132538,89.73775997778293,15.16772710759565,74.57003287018729,81.7936784511561,-2.6455487444708825,84.43922719562698
1987-04-01,91,17.0,29.038950232895704,23.0,40.14133704368017,28.090974086857273,69.9801654745327,12.050362956822894,11.901208911702602,2.3189324504901365,1.307061329041547,0.26373499775334963,4.793107735051124,1377.9869893769887,359.2249681897007,150.05194982106858,41.61674930954484,108.43520051152373,96.50093044507406,2.865612775494643,1.9180000158692991,1.110308504461555,0.6408068339282507,0.973952,0.07450866869927739,0.003635331300722619,94.67810467921451,246.69008116371648,75.90905303074697,75.14324998258367,0.3829015240816531,206.8753122332288,271.8441573544938,174.09689955614078,348.87104433468335,255.11457314676846,405.18447885385694,186103.52216157713,2073.8417619408674,121.10675524654788,50.63067102175268,22.160303992269807,6.682211907907923,4.279482725195537,60.55337762327394,6.682211907907923,4.279482725195537,0.5134400507264827,65.50102648073644,7.966390838657058,57.53463564207938,96.50093044507406,30.99990396433763,0.3075262153950391,2.7581609526494146,28.961719538522413,1.0,0.888537307152996,0.5094112765012357,3.724326159326062,8.514438206665172,219.23865670654055,176.7444418479246,2261.778791051451,444.31431132538,58.20865714784401,8.679750695019974,49.52890645282406,7.292369332892402,-0.7133598563629167,8.00572918925532
1987-04-01,91,18.0,26.806853813195996,23.0,35.24665657602764,28.090974086857273,79.69826592279628,7.155682489170367,6.235636993272648,2.0707335257645463,1.5681329416936163,0.00266338510128028,4.780131856837151,1377.9869893769887,3.670105678205272,1.154976315831508,0.16252420672674217,0.9924521091047659,-28.709678059522503,2.4561049929617207,10.0,1.110308504461555,0.9950641395373245,0.973952,0.0543165634879611,0.023827436512038905,0.3697425703033384,2.2578285482133422,0.17706089360092167,0.16310629287880127,0.006977300361060201,1.89342426609665,4.686844925405842,1.5963373158244767,348.87104433468335,316.2663308454912,248.86772014880907,161060.51312758346,2457.3375454365028,79.47481344258173,42.72917255303182,24.43657051151476,0.13671553555435434,0.04656525115121996,39.73740672129087,0.13671553555435434,0.04656525115121996,0.00853544863220153,-21.98157756032225,-11.410220905421411,-10.571356654900839,-28.709678059522503,-6.728100499200253,0.26357946180219666,2.364008474949984,24.204568600539528,1.0,1.0,0.005332621375994742,4.34528517830345,9.934055331957744,236.81129939473288,5000.0,63984.43898443897,444.31431132538,24.763731641033296,0.04723053013832442,24.716501110894967,-46.74530920135554,-11.457451435559737,-35.287857765795806
1987-04-01,91,19.0,26.504723233122917,23.0,34.62584154980155,28.090974086857273,81.12719526673358,6.534867462944277,5.494693228021385,2.0389230452902525,1.5707963267948966,0.0,4.769959296510091,1377.9869893769887,8.437736779036135e-14,2.527538650901458e-14,3.1172867414530372e-15,2.2158099767561543e-14,-29.511716629315917,1.9991617481797974,10.0,1.110308504461555,0.9999360301177177,0.973952,0.05422654242750449,0.023917457572495512,7.09182733680566e-15,5.040967697120251e-14,3.384562239114148e-15,3.116563759758443e-15,1.3399923967785262e-16,4.227376153025307e-14,9.519005790368634e-14,3.5622519046741976e-14,348.87104433468335,323.98480587359865,232.29366199745726,157802.65790399775,2517.00536608512,74.78430581085446,41.71624002666076,24.392225076857823,2.8252970663169083e-15,1.0572973772051959e-15,37.39215290542723,2.8252970663169083e-15,1.0572973772051959e-15,1.7849395639775386e-16,-22.606792442948596,-11.769326498069326,-10.837465944879268,-29.511716629315917,-6.9049241863673245,0.21454212224264724,1.9241992215462773,23.531928616645736,1.0,1.0,0.0009253444576576908,5.338475804667015,12.204656738452686,262.48344542311264,5000.0,63984.43898443897,444.31431132538,21.497507447846836,0.009595149325909838,21.487912298520925,-44.10429989079543,-11.778921647395235,-32.325378243400195
1987-04-01,91,20.0,26.224116293794122,23.0,34.057808154708496,28.090974086857273,82.48027576893169,5.966834067851224,4.880834977167634,2.0097479521242247,1.5707963267948966,0.0,4.760485590337725,1377.9869893769887,8.437736779036135e-14,2.406519117446485e-14,2.5916526439667466e-15,2.1473538530498103e-14,-29.34552224989268,1.7576870170578753,10.0,1.110308504461555,0.9999360301177177,0.973952,0.05422654242750449,0.023917457572495512,5.896009765024348e-15,4.885230015688318e-14,2.8138603866712467e-15,2.5910515707977568e-15,1.1140440793674494e-16,4.096773895647441e-14,8.402979424908483e-14,3.450648042610537e-14,348.87104433468335,329.10875692249857,221.65598757105693,155624.54293943694,2558.4145048655355,71.74463496250807,41.041043114910956,24.318271532728673,2.521935142670212e-15,1.0356220244750234e-15,35.872317481254036,2.521935142670212e-15,1.0356220244750234e-15,1.6152526884494412e-16,-22.479482944555215,-11.70304787598358,-10.776435068571637,-29.34552224989268,-6.866039305337467,0.18862801032547058,1.6917790634120236,23.074428453610956,1.0,1.0,0.0009253444576576908,6.071886814148465,13.881358094127647,279.93365353795303,5000.0,63984.43898443897,444.31431132538,18.874756566489467,-0.014566423136344238,18.88932298962581,-41.35423951104468,-11.688481452847236,-29.665758058197444
1987-04-01,91,21.0,25.94350935446533,23.0,33.49791199946251,28.090974086857273,83.85888077832435,5.406937912605237,4.394823964717335,1.980924963222528,1.5707963267948966,0.0,4.752353812764435,1377.9869893769887,8.437736779036135e-14,2.2832166718164163e-14,2.1151661493250592e-15,2.0717000568839104e-14,-29.179996125852462,1.7576870170578753,10.0,1.110308504461555,0.9999360301177177,0.973952,0.05422654242750449,0.023917457572495512,4.812002989714509e-15,4.713117629410896e-14,2.296520042016136e-15,2.1146755860455727e-15,9.092222798528169e-17,3.952439743733494e-14,7.36951079170466e-14,3.327686851886899e-14,348.87104433468335,331.75398712184983,216.27678484792702,154495.02757133142,2580.3883954402195,70.19873088046631,40.69154867753418,24.26603703819351,2.2242321011170798e-15,1.00434725284119e-15,35.09936544023316,2.2242321011170798e-15,1.00434725284119e-15,1.4463384920772435e-16,-22.35268534829659,-11.63703575536522,-10.715649592931369,-29.179996125852462,-6.827310777555875,0.18862801032547058,1.6917790634120236,22.83465282515708,1.0,1.0,0.0009253444576576908,6.071886814148465,13.881358094127647,279.93365353795303,5000.0,63984.43898443897,444.31431132538,16.95872473815506,-0.02536342623892622,16.984088164393984,-39.311410086451644,-11.611672329126293,-27.69973775732535
1987-04-01,91,22.0,25.662902415136536,23.0,32.94605475498802,28.090974086857273,85.26354459058352,4.855080668130746,3.9147272452924917,1.9524507063114431,1.5707963267948966,0.0,4.746115901088491,1377.9869893769887,8.437736779036135e-14,2.157583526601085e-14,1.688947170591632e-15,1.9886888095419217e-14,-29.01513646517054,1.7576870170578753,10.0,1.110308504461555,0.9999360301177177,0.973952,0.05422654242750449,0.023917457572495512,3.8423548130959625e-15,4.5242670417078716e-14,1.8337571393187273e-15,1.688555458827925e-15,7.26008402454011e-17,3.7940688675629025e-14,6.420487894546592e-14,3.193116319333452e-14,348.87104433468335,334.3753723012956,211.02094594278302,153372.16287403592,2602.581842366744,68.68249143824234,40.34455258648649,24.20477137138373,1.948474747370947e-15,9.690395209566336e-16,34.34124571912117,1.948474747370947e-15,9.690395209566336e-16,1.2883601018578342e-16,-22.22639828143214,-11.571289421551516,-10.655108859880622,-29.01513646517054,-6.788738183738403,0.18862801032547058,1.6917790634120236,22.59454512256514,1.0,1.0,0.0009253444576576908,6.071886814148465,13.881358094127647,279.93365353795303,5000.0,63984.43898443897,444.31431132538,15.06381572613453,-0.036050440710228546,15.09986616684476,-37.290214007566675,-11.535238980841289,-25.754975026725383
1987-04-01,91,23.0,25.382295475807744,23.0,32.40213903535349,28.090974086857273,86.69481374735054,4.31116494849622,3.4404971375573323,1.924321831473321,1.5707963267948966,0.0,4.742195273225667,1377.9869893769887,8.437736779036135e-14,2.029570799110702e-14,1.3137068768612025e-15,1.8982001114245816e-14,-28.850941478443435,1.7576870170578753,10.0,1.110308504461555,0.9999360301177177,0.973952,0.05422654242750449,0.023917457572495512,2.9886831448592358e-15,4.318405253490923e-14,1.426343823159648e-15,1.313402193300527e-15,5.64708149295605e-17,3.6214323289823e-14,5.5570799504854494e-14,3.046746704799215e-14,348.87104433468335,336.9729509653638,205.8858586254996,152255.93018548616,2624.9971182637096,67.19550931426093,40.00004391222025,24.13469290350834,1.6955279872035805e-15,9.295969023184708e-16,33.597754657130466,1.6955279872035805e-15,9.295969023184708e-16,1.1417621480584154e-16,-22.10062037322923,-11.50580816092509,-10.59481221230414,-28.850941478443435,-6.750321105214208,0.18862801032547058,1.6917790634120236,22.35410688106242,1.0,1.0,0.0009253444576576908,6.071886814148465,13.881358094127647,279.93365353795303,5000.0,63984.43898443897,444.31431132538,13.189917647694736,-0.046627833684500665,13.236545481379235,-35.29053802092397,-11.45918032724059,-23.83135769368338
